species,location,ID,sex,reproduction,roost_name,roost_type,year,date_time,Tb,Ta
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 9:30,,16.586
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 9:40,,18.087
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 9:50,,18.087
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 10:00,,17.086
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 10:10,,17.086
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 10:20,,17.086
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 10:30,,18.087
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 10:40,,18.087
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 10:50,,19.089
Myotis brandtii,Stuppelvik,MbraF019_T,Female,Lactating,Stupelvika,House,2020,31/07/2020 11:00,,19.589
